"","Date","Source","Site.ID","POC","Daily.Max.1.hour.NO2.Concentration","UNITS","DAILY_AQI_VALUE","Site.Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"565","08/16/2021","AQS",360050133,1,12.2,"ppb",11,"PFIZER LAB SITE",22,92,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"566","08/17/2021","AQS",360050133,1,9.3,"ppb",8,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"567","08/18/2021","AQS",360050133,1,19.1,"ppb",18,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"568","08/19/2021","AQS",360050133,1,13.5,"ppb",12,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"569","08/20/2021","AQS",360050133,1,21.2,"ppb",20,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"570","08/21/2021","AQS",360050133,1,15.6,"ppb",14,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"571","08/22/2021","AQS",360050133,1,13.9,"ppb",12,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"572","08/23/2021","AQS",360050133,1,15.6,"ppb",14,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"573","08/24/2021","AQS",360050133,1,21.7,"ppb",20,"PFIZER LAB SITE",21,88,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"574","08/25/2021","AQS",360050133,1,35,"ppb",33,"PFIZER LAB SITE",23,96,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"575","08/26/2021","AQS",360050133,1,30.2,"ppb",28,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"576","08/27/2021","AQS",360050133,1,33.4,"ppb",31,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"577","08/28/2021","AQS",360050133,1,10.1,"ppb",9,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"578","08/29/2021","AQS",360050133,1,18.1,"ppb",17,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"579","08/30/2021","AQS",360050133,1,22.2,"ppb",21,"PFIZER LAB SITE",23,96,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"580","08/31/2021","AQS",360050133,1,16.6,"ppb",15,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"581","09/01/2021","AQS",360050133,1,21.1,"ppb",20,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"582","09/02/2021","AQS",360050133,1,12.2,"ppb",11,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"583","09/03/2021","AQS",360050133,1,12.6,"ppb",11,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"584","09/04/2021","AQS",360050133,1,21.6,"ppb",20,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"585","09/05/2021","AQS",360050133,1,22.6,"ppb",21,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"586","09/06/2021","AQS",360050133,1,13.5,"ppb",12,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"587","09/07/2021","AQS",360050133,1,24.4,"ppb",23,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"588","09/08/2021","AQS",360050133,1,24,"ppb",23,"PFIZER LAB SITE",22,92,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"589","09/09/2021","AQS",360050133,1,37.3,"ppb",35,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"590","09/10/2021","AQS",360050133,1,13,"ppb",12,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"591","09/11/2021","AQS",360050133,1,17.5,"ppb",16,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"592","09/12/2021","AQS",360050133,1,14.8,"ppb",13,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"593","09/13/2021","AQS",360050133,1,21.4,"ppb",20,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"594","09/14/2021","AQS",360050133,1,19.8,"ppb",18,"PFIZER LAB SITE",23,96,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"595","09/15/2021","AQS",360050133,1,31.9,"ppb",29,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"596","09/16/2021","AQS",360050133,1,9.9,"ppb",8,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"597","09/17/2021","AQS",360050133,1,7.3,"ppb",7,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"598","09/18/2021","AQS",360050133,1,23.2,"ppb",22,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"599","09/19/2021","AQS",360050133,1,19.5,"ppb",18,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"600","09/20/2021","AQS",360050133,1,16.7,"ppb",15,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"601","09/21/2021","AQS",360050133,1,19.1,"ppb",18,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"602","09/22/2021","AQS",360050133,1,10.5,"ppb",9,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"603","09/23/2021","AQS",360050133,1,13.6,"ppb",12,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"604","09/24/2021","AQS",360050133,1,21.8,"ppb",20,"PFIZER LAB SITE",21,88,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"605","09/25/2021","AQS",360050133,1,32.6,"ppb",30,"PFIZER LAB SITE",20,83,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"606","09/26/2021","AQS",360050133,1,28.5,"ppb",26,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"607","09/27/2021","AQS",360050133,1,23.5,"ppb",22,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"608","09/28/2021","AQS",360050133,1,28.7,"ppb",26,"PFIZER LAB SITE",21,88,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"609","09/29/2021","AQS",360050133,1,15,"ppb",14,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"610","09/30/2021","AQS",360050133,1,13.7,"ppb",12,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"611","10/01/2021","AQS",360050133,1,26.7,"ppb",25,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"612","10/02/2021","AQS",360050133,1,28.5,"ppb",26,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"613","10/03/2021","AQS",360050133,1,25.3,"ppb",24,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"614","10/04/2021","AQS",360050133,1,28.4,"ppb",26,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"615","10/05/2021","AQS",360050133,1,9.4,"ppb",8,"PFIZER LAB SITE",22,92,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"616","10/06/2021","AQS",360050133,1,27.9,"ppb",25,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"617","10/07/2021","AQS",360050133,1,36.1,"ppb",34,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"618","10/08/2021","AQS",360050133,1,32.2,"ppb",30,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"619","10/09/2021","AQS",360050133,1,5.9,"ppb",5,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"620","10/10/2021","AQS",360050133,1,4.5,"ppb",4,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"621","10/11/2021","AQS",360050133,1,15.1,"ppb",14,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"622","10/12/2021","AQS",360050133,1,30.5,"ppb",28,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"623","10/13/2021","AQS",360050133,1,33.9,"ppb",31,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"624","10/14/2021","AQS",360050133,1,31.9,"ppb",29,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"625","10/15/2021","AQS",360050133,1,33.7,"ppb",31,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"626","10/16/2021","AQS",360050133,1,15.8,"ppb",14,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"627","10/17/2021","AQS",360050133,1,12.3,"ppb",11,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"628","10/18/2021","AQS",360050133,1,15.8,"ppb",14,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"629","10/19/2021","AQS",360050133,1,21.1,"ppb",20,"PFIZER LAB SITE",19,79,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"630","10/20/2021","AQS",360050133,1,30.2,"ppb",28,"PFIZER LAB SITE",18,75,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"631","10/21/2021","AQS",360050133,1,40.9,"ppb",38,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"632","10/22/2021","AQS",360050133,1,19.5,"ppb",18,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"633","10/23/2021","AQS",360050133,1,11.2,"ppb",10,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"634","10/24/2021","AQS",360050133,1,22.8,"ppb",21,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"635","10/25/2021","AQS",360050133,1,28.1,"ppb",26,"PFIZER LAB SITE",22,92,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"636","10/26/2021","AQS",360050133,1,19.1,"ppb",18,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"637","10/27/2021","AQS",360050133,1,9.6,"ppb",8,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"638","10/28/2021","AQS",360050133,1,17.1,"ppb",16,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"639","10/29/2021","AQS",360050133,1,14.6,"ppb",13,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"640","10/30/2021","AQS",360050133,1,14.6,"ppb",13,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"641","11/01/2021","AQS",360050133,1,27.1,"ppb",25,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"642","11/02/2021","AQS",360050133,1,30.4,"ppb",28,"PFIZER LAB SITE",20,83,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"643","11/03/2021","AQS",360050133,1,16.8,"ppb",15,"PFIZER LAB SITE",19,79,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"644","11/04/2021","AQS",360050133,1,31.3,"ppb",29,"PFIZER LAB SITE",19,79,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"645","11/05/2021","AQS",360050133,1,32.6,"ppb",30,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"646","11/06/2021","AQS",360050133,1,36.2,"ppb",34,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"647","11/07/2021","AQS",360050133,1,35.3,"ppb",33,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"648","11/08/2021","AQS",360050133,1,40.8,"ppb",38,"PFIZER LAB SITE",21,88,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"649","11/09/2021","AQS",360050133,1,50.4,"ppb",47,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"650","11/10/2021","AQS",360050133,1,39.8,"ppb",37,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"651","11/11/2021","AQS",360050133,1,30.8,"ppb",28,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"652","11/12/2021","AQS",360050133,1,33.5,"ppb",31,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"653","11/13/2021","AQS",360050133,1,31,"ppb",29,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"654","11/14/2021","AQS",360050133,1,16.1,"ppb",15,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"655","11/15/2021","AQS",360050133,1,23.9,"ppb",22,"PFIZER LAB SITE",21,88,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"656","11/16/2021","AQS",360050133,1,28,"ppb",26,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"657","11/17/2021","AQS",360050133,1,39.2,"ppb",37,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"658","11/18/2021","AQS",360050133,1,48.3,"ppb",45,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"659","11/19/2021","AQS",360050133,1,15.7,"ppb",14,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"660","11/20/2021","AQS",360050133,1,26.1,"ppb",25,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"661","11/21/2021","AQS",360050133,1,20.7,"ppb",19,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"662","11/22/2021","AQS",360050133,1,20.7,"ppb",19,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"663","11/23/2021","AQS",360050133,1,15,"ppb",14,"PFIZER LAB SITE",20,83,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"664","11/24/2021","AQS",360050133,1,28.8,"ppb",26,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"665","11/25/2021","AQS",360050133,1,32.5,"ppb",30,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"666","11/26/2021","AQS",360050133,1,34.9,"ppb",32,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"667","11/27/2021","AQS",360050133,1,13.6,"ppb",12,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"668","11/28/2021","AQS",360050133,1,31.7,"ppb",29,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"669","11/29/2021","AQS",360050133,1,23,"ppb",22,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"670","11/30/2021","AQS",360050133,1,33.6,"ppb",31,"PFIZER LAB SITE",20,83,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"671","12/01/2021","AQS",360050133,1,40.2,"ppb",38,"PFIZER LAB SITE",21,88,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"672","12/02/2021","AQS",360050133,1,33.4,"ppb",31,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"673","12/03/2021","AQS",360050133,1,14.2,"ppb",13,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"674","12/04/2021","AQS",360050133,1,31.9,"ppb",29,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"675","12/05/2021","AQS",360050133,1,26.1,"ppb",25,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"676","12/06/2021","AQS",360050133,1,34.2,"ppb",32,"PFIZER LAB SITE",21,88,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"677","12/07/2021","AQS",360050133,1,22.8,"ppb",21,"PFIZER LAB SITE",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"678","12/08/2021","AQS",360050133,1,35.3,"ppb",33,"PFIZER LAB SITE",23,96,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"679","12/09/2021","AQS",360050133,1,35.3,"ppb",33,"PFIZER LAB SITE",23,96,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
